,index,sentence,label
38,3881,"['وكاد', 'دينامو', 'كييف', 'يدرك', 'التعادل', 'من', 'هجمة', 'مرتدة', 'وسوء', 'تفاهم', 'بين', 'الحارس', 'كاسياس', 'وراموس', '(', '25', ')']","['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O']"
39,1095,"['وبينما', 'وقف', 'أهل', 'الرأي', 'والعلماء', 'وقادة', 'الرأي', 'العام', 'العربي', '-', 'سنة', 'وشيعة', '-', 'داخل', 'العراق', 'وخارجه', 'ضد', 'قوى', 'الهامش', 'السنية', 'الطائفية', '،', 'يتساءل', 'الرأي', 'العام', 'السني', 'عما', 'إذا', 'كانت', 'القوى', 'والشخصيات', 'الطائفية', 'الشيعية', 'في', 'العراق', 'تجد', 'حماية', 'ودعما', 'من', 'الجسم', 'الشيعي', 'العربي', 'والإسلامي']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-ORG', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
40,3644,"['وقد', 'سقط', 'أمس', 'عشرات', 'القتلى', 'والجرحى', 'بسلسلة', 'هجمات', ',', 'بينهم', 'عشرة', 'قتلوا', 'برصاص', 'مسلحين', 'أطلقوا', 'النار', 'على', 'مصلين', 'في', 'طريقهم', 'إلى', 'مسجد', 'غربي', 'بغداد']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
41,3705,"['من', 'جانبه', 'لفت', 'الرئيس', 'الروماني', 'الى', 'ان', 'عدم', 'دعوة', 'الرئيس', 'اللبناني', 'اميل', 'لحود', 'لحضور', 'مؤتمر', 'الفرنكوفونية', 'في', 'بوخارست', 'ينبع', 'من', '""', 'خيار', 'شخصي', '""', 'له', 'وليس', 'من', 'ضغوط', 'فرنسية', '،', 'كما', 'اشارت', 'امس', 'قناة', '""', 'تي', 'في', '5', '""', 'الفرنسية', 'لوكالة', 'فرانس', 'برس']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG']"
42,768,"['كما', 'أن', 'اللاعب', 'لم', 'ينضم', 'الى', 'التدريبات', 'الجماعية', 'للفريق', 'وبالتالي', 'لم', 'يستفد', 'من', 'فترة', 'الإعداد', 'الحالية', 'من', 'قريب', 'أو', 'بعيد']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
43,539,"['وواصل', 'الملك', 'سيره', '،', 'وكانت', 'الإمدادات', 'تنهال', 'عليه', 'بالرجال', 'والمؤن', 'حتى', 'إذا', 'اقترب', 'من', 'المدينة', 'كان', 'جيشه', 'قد', 'تضخم', 'بما', 'انضم', 'إليه', 'من', 'حشود', 'الحرس', 'الوطني', 'ببرشلونة', '،', 'والمتطوعين', 'الفرنسيين', 'الذين', 'جاءوا', 'إليها', 'بطريق', 'البحر', '،', 'وبلغ', 'مجموع', 'هذه', 'الحشود', 'أكثر', 'من', '60', 'ألف', 'جندي', '،', 'وبدأ', 'الحصار', 'في', '(', '5', 'من', 'رمضان', '635', 'هـ', '=', 'أبريل', '1238', 'م', ')', 'حيث', 'شدد', 'النصارى', 'حصارهم', 'على', 'بلنسية']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
44,421,"['وشددت', 'رايس', 'في', 'مؤتمر', 'صحفي', 'بواشنطن', 'على', 'أن', 'الولايات', 'المتحدة', 'لا', 'تريد', 'أن', 'تواجه', 'في', 'المستقبل', 'وضعا', 'مشابها', 'لما', 'تواجهه', 'الآن', '،', 'مشيرة', 'إلى', 'أنها', 'ستسعى', 'لتطبيق', 'وقف', 'إطلاق', 'نار', 'يأتي', 'ضمن', 'شروط', 'سياسية', 'لا', 'بد', 'من', 'تنفيذها', 'لكي', 'يصبح', 'مديدا', 'وذا', 'معنى', 'وبحيث', 'يضمن', 'سيادة', 'الحكومة', 'اللبنانية', 'على', 'كامل', 'أراضيها']","['O', 'B-PERS', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
45,3433,"['وأوضح', 'المتحدث', 'باسم', 'القيادة', 'الوسطى', 'الأميركية', 'النقيب', 'فرانك', 'باسكوال', 'للجزيرة', 'أنه', 'عندما', 'ازداد', 'حجم', 'النيران', 'طلبت', 'القوات', 'دعما', 'جويا', 'لتوجيه', 'ضربة', 'للبناية', 'دون', 'معلومات', 'مسبقة', 'عمن', 'كانوا', 'بداخلها']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
46,1287,"['وكان', 'يصعب', 'تجميعها', 'في', 'نظام', 'الدولة']","['O', 'O', 'O', 'O', 'O', 'O']"
47,1285,"['مما', 'جعلها', 'قبائل', 'شتيمنازلها', 'وضروبها']","['O', 'O', 'O', 'O', 'O']"
48,333,"['وكذلك', 'أن', 'تتبنى', 'جامعة', 'الدول', 'العربية', 'بالتنسيق', 'مع', 'الويبو', 'مشروعاً', 'موحداً', 'لنظام', 'الادارة', 'الجماعية', 'للدول', 'العربية', 'على', 'غرار', 'الدول', 'العربية', 'التي', 'بدأت', 'في', 'مثل', 'هذا', 'المشروع', 'وأن', 'تعمل', 'الجامعة', 'العربية', 'والتنسيق', 'مع', 'الدول', 'العربية', 'مباشرة', '،', 'الى', 'رفع', 'متطلبات', 'التطوير', 'الفني', 'والبشري', 'ونظم', 'تكنولوجيا', 'الادارة', 'الحديثة', 'في', 'مجالات', 'الملكية', 'الفكرية', 'الى', 'الويبو', '،', 'ومتابعة', 'تنفيذها', 'والأخذ', 'بعين', 'الاعتبار', 'أولويات', 'بعض', 'الدول', 'في', 'توفير', 'الاحتياجات', 'وأن', 'تعمل', 'الجامعة', 'العربية', 'وبالتنسيق', 'مع', 'الويبو', 'على', 'جمع', 'تقارير', 'الدول', 'العربية', 'المتقدمة', 'الى', 'الاجتماع', 'في', 'وثيقة', 'موحدة', 'على', 'شكل', 'يستفاد', 'منه', 'أي', 'المؤسسات', 'ذات', 'الاختصاص', 'والمؤسسات', 'التعليمية', 'العامة', 'في', 'الوطن', 'العربي', 'ومراكز', 'الأبحاث']","['O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
49,1064,"['ولم', 'يكن', 'مستغربا', 'أن', 'تذهب', 'التعليقات', 'إلى', 'إدراج', 'علاقة', 'الحزب', 'التحالفية', 'بسوريا', 'وإيران', 'ضمن', 'حسابات', 'هذه', 'الأهداف', '،', 'فكل', 'من', 'الحليفين', 'يتعرض', 'لحملة', 'ضغط', 'وحصار', 'هائلين', 'من', 'إدارة', 'الرئيس', 'بوش']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS']"
50,352,"['وهي', 'تعارض', 'مطالب', 'واشنطن', 'بفرض', '""', 'مناطق', 'محظورة', '""', 'تنفذ', 'عسكريا', 'ويمنع', 'العراقيون', 'من', 'الطيران', 'فيها']","['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
51,2964,['أس'],['I-ORG']
52,666,"['ووصلت', 'النمسا', 'الى', 'قناعة', 'الهجوم', 'على', 'صربيا', 'كضربة', 'وقائية', 'لتفادي', 'شر', 'الصرب']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']"
53,502,"['هو', 'من', 'كتاب', 'الوحي', '،', 'وروي', 'له', 'عن', 'محمد', 'احاديث', 'كثيرة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O']"
54,215,"['وأعرب', 'الملك', 'حمد', 'بن', 'عيسي', 'آل', 'خليفة', 'عاهل', 'البحرين', 'عن', 'تقديره', 'للجهد', 'القومي', 'والمخلص', 'الذي', 'تبذله', 'مصر', 'في', 'خدمة', 'القضايا', 'العربية', 'المصيرية', ',', 'وقوفها', 'بكل', 'صلابة', 'إلي', 'جانب', 'الحق', 'العربي', ',', 'من', 'أجل', 'رؤية', 'سلام', 'شامل', 'وعادل', 'في', 'المنطقة']","['O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'I-PERS', 'I-PERS', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
55,3070,"['وقال', 'رئيس', 'مجموعة', 'عطية', 'للاستشارات', 'بيجان', 'خاجيبور', 'إن', 'العقوبات', '""', 'تثير', 'مشكلات', 'لكن', 'إيران', 'تعلمت', 'كيف', 'تلتف', 'عليها', 'وعلى', 'الأخص', 'بمساعدة', 'دول', 'ثالثة', '""']","['O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
56,3375,"['وقالت', 'إدارة', 'معلومات', 'الطاقة', 'التابعة', 'لوزارة', 'الطاقة', 'الأميركية', 'إنه', 'بسبب', 'محدودية', 'الزيادات', 'المتوقعة', 'في', 'الطاقة', 'الفائضة', 'خلال', 'تلك', 'الفترة', 'فإن', 'مشكلات', 'المعروض', 'القائمة', 'والمحتملة', 'في', 'أنحاء', 'العالم', 'ستظل', 'مصدر', 'قلق']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
57,3261,"['توضيح', 'المسائل', 'العالقة', 'فقد', 'قرر', 'الاتحاد', 'منح', 'منسق', 'سياسته', 'الخارجية', 'خافيير', 'سولانا', 'أسبوعين', 'لتوضيح', 'المسائل', 'الغامضة', 'برد', 'إيران', 'على', 'الحوافز', 'واستبعاد', 'العقوبات', 'حاليا', ',', 'فحسب', 'وزير', 'الخارجية', 'الألماني', 'فرانك', 'فالتر', 'شتاينماير', '""', 'ليس', 'هناك', 'مصلحة', 'في', 'التصعيد', 'في', 'الأيام', 'القادمة', 'بسبب', 'مداولات', 'مجلس', 'الأمن', '""', 'الذي', 'يتوقع', 'أن', 'يجتمع', 'في', 'ال', 'ـ', '19', 'من', 'هذا', 'الشهر']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
58,246,"['وهؤلاء', 'إنتشروا', 'جنوب', 'شرق', 'أفريقيا', 'وغرب', 'جنوب', 'الصحراء']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC']"
59,4043,"['كما', 'قتل', 'جنديان', 'عراقيان', 'وجرح', '12', 'آخرون', 'بهجوم', 'انتحاري', 'بسيارة', 'مفخخة', 'استهدف', 'ثكنة', 'للجيش', 'بمنطقة', 'الشعب', 'شمال', 'العاصمة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']"
60,3946,"['واضاف', ""'"", ""'"", 'في', 'حال', 'لجأوا', 'الى', 'السلاح', 'فسنرد', 'في', 'شكل', 'مختلف', ""'"", ""'"", '،', 'متابعا', ""'"", ""'"", 'حتى', 'الان', 'لم', 'نطلق', 'النار', 'لأن', 'امرا', 'مماثلا', 'لم', 'يحصل', ""'"", ""'""]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
61,3559,"['وقال', 'المتحدث', '""', 'ان', 'رئيس', 'اوبك', 'لا', 'يزال', 'يجري', 'مشاورات', 'مع', 'باقي', 'الوزراء', 'وهم', 'يتحدثون', 'في', 'الامر', 'غير', 'انه', 'لم', 'يتقرر', 'حاليا', 'عقد', 'اجتماع', 'طاريء', 'قبل', 'اجتماع', 'ابوجا', '""', 'في', '14', 'ديسمبر']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']"
62,1090,"['أثارت', 'سياسة', 'التحالف', 'مع', 'الاحتلال', 'التي', 'انتهجتها', 'القوى', 'الشيعية', 'السياسية', '،', 'والخطاب', 'ومشروع', 'التطهير', 'الطائفي', 'الذي', 'تبنته', '،', 'نزعات', 'طائفية', 'مضادة', 'على', 'هامش', 'خارطة', 'المقاومة', '،', 'لاسيما', 'لدى', 'مجموعات', 'مسلحة', 'معينة', 'ترتبط', 'على', 'هذا', 'النحو', 'أو', 'ذاك', 'بالقاعدة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
63,1979,"['وأنا', 'مقلة', 'جداً', 'في', 'اعمالي', '،', 'لأنني', 'مشغولة', 'بـ', '«', 'البيزنس', '»', '،', 'ومقتنعة', 'ان', 'العمل', 'في', 'الفن', 'لا', 'يمكن', 'الاعتماد', 'عليه', '،', 'فأجورنا', 'كفنانين', 'في', 'الخليج', 'ليست', 'كأجور', 'الفنانين', 'المصريين', 'الضخمة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']"
64,3581,"['واكد', 'الحريري', 'تمسك', 'قوى', '14', 'اذار', 'المناهضة', 'لسوريا', 'باتفاق', 'الطائف', '1989', '،', 'الذي', 'ينص', 'خصوصا', 'على', 'احترام', 'اتفاق', 'الهدنة', 'الموقع', 'سنة', '1948', 'مع', 'لبنان', 'وذلك', 'في', 'رد', 'ضمني', 'ايضا', 'على', 'اعلان', 'حزب', 'الله', 'امتلاكه', 'لعشرين', 'الفا', 'من', 'الصواريخ', 'وتمسكه', 'بسلاحه', 'في', 'الوقت', 'الحالي']","['O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
65,2712,"['مع', 'العلم', 'أن', 'تل', 'أبيب', 'قامت', 'بسلسلة', 'خروقات', 'خلال', 'الفترة', 'ذاتها', 'أبرزها', 'عملية', 'إنزال', 'فاشلة', 'قرب', 'بعلبك', 'أدت', 'إلى', 'مقتل', 'ضابط', 'وإصابة', 'ثلاثة']","['O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']"
66,4147,"['وعندما', 'تدخل', 'السيارة', 'نتاليا', 'مرحلة', 'الانتاج', 'فإنها', 'ستتفوق', 'علي', 'السيارة', 'بوجاتي', 'فيرون', '4ر16', 'التي', 'تعتبر', 'حاليا', 'أغلي', 'وأسرع', 'سيارة', 'في', 'العالم']","['O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
67,691,"['ومن', 'جانبه', 'وصف', 'صبري', '""', 'الحوار', 'بانه', 'كان', 'مفيدا', 'وصريحا', 'ومركزا', '""']","['O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
68,1918,"['وقال', 'مسعود', 'شوغاي', 'مدير', 'جمعية', '""', 'كاريكاتير', 'إيران', '""', 'التي', 'شاركت', 'في', 'تنظيم', 'المعرض', '""', 'لقد', 'افتتحنا', 'هذا', 'المعرض', 'كي', 'نرى', 'حدود', 'حرية', 'التعبير', 'عند', 'الغربيين', '""']","['O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
69,4027,"['وقد', 'وجه', 'القادة', 'الميدانيون', 'نداءات', 'عاجلة', 'لدول', 'الحلف', 'لتوفير', 'المزيد', 'من', 'القوات', 'والمعدات', 'لتنفيذ', 'عمليات', 'عسكرية', 'موسعة', '،', 'كما', 'أوصوا', 'أيضا', 'بتسريع', 'عمليات', 'التنمية']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
70,2738,['58'],['O']
71,1085,"['وما', 'إن', 'سقط', 'النظام', 'في', 'بغداد', 'ووقعت', 'البلاد', 'تحت', 'الاحتلال', 'حتى', 'أصبحت', 'هذه', 'القوى', 'حليفة', 'معلنة', 'للإدارة', 'الأجنبية']","['O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
72,1766,"['فمنذ', 'العام1991', 'وانتهاء', 'حرب', 'الخليج', 'الثانية', '،', 'تمتعت', 'مناطق', 'الاكراد', 'بحكم', 'ذاتي', 'موسع', 'بعد', 'ان', 'فرض', 'الاميركيون', 'منطقة', 'يحظر', 'على', 'الطيران', 'العراقي', 'التحليق', 'فيها']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
73,2668,"['ويخشى', 'رونالدو', '(', '21', 'عاما', ')', 'ان', 'تستهدفه', 'جماهير', 'نادي', 'تشارلتون', 'الانكليزي', 'اليوم', 'بالسباب', 'وعبارات', 'الاستهجان', 'بسبب', 'دوره', 'في', 'طرد', 'نجم', 'المنتخب', 'الانكليزي', 'روني', 'في', 'مباراة', 'انكلترا', 'والبرتغال', 'بدور', 'الثمانية', 'بكأس', 'العالم']","['O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O']"
74,709,"['وسيلتقي', 'المالكي', 'اليوم', 'رئيس', 'الوزراء', 'البريطاني', 'توني', 'بلير', '،', 'ويبحث', 'معه', 'الخطوات', 'التي', 'حققتها', 'الحكومة', 'العراقية', 'الجديدة', 'التي', 'شكلت', 'في', 'مايو', '/', 'أيار', 'الماضي']","['O', 'B-PERS', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
75,1305,"['ففرد', 'ثوبه', 'ووضع', 'فوقه', 'الحجر', 'الأسود', 'زطلب', 'منهم', 'مجتمعين', 'لحمله']","['O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O']"
76,3768,"['من', 'جانب', 'آخر', ',', 'بحثت', 'فايزة', 'أبوالنجا', 'وزيرة', 'التعاون', 'الدولي', 'خلال', 'استقبالها', 'للسفير', 'كلاوس', 'ايبرمان', 'رئيس', 'بعثة', 'المفوضية', 'الأوروبية', 'بالقاهرة', ',', 'سبل', 'دفع', 'العلاقات', 'الاقتصادية', 'بين', 'مصر', 'والاتحاد', 'الاوروبي', 'في', 'ضوء', 'عملية', 'التفاوض', 'الجارية', 'بين', 'الجانبين', ',', 'حول', 'خطة', 'العمل', 'في', 'اطار', 'سياسة', 'الجوار', 'الأوروبي', 'الجديد']","['O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
77,2868,"['واعترف', 'محفوظ', 'بأنه', 'تخلص', 'بعد', 'قيام', 'الثورة', 'من', 'مشاريع', 'روائية', 'عن', 'الفترة', 'السابقة', 'نظرا', 'لتغير', 'الواقع']","['O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
78,2721,"['وتوقع', 'أن', 'يمثل', 'هذا', 'العدد', 'نحو', 'ثلث', 'القوة', 'التي', 'سترسلها', 'أوروبا', 'كلها', 'لتعزيز', 'القوة', 'الأممية', 'بحيث', 'يصل', 'عدد', 'جنودها', 'إلى', '15', 'ألفا']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
